@RELATION teste

@ATTRIBUTE DC0 REAL
@ATTRIBUTE DC1 REAL
@ATTRIBUTE DC2 REAL
@ATTRIBUTE DC3 REAL
@ATTRIBUTE DC4 REAL
@ATTRIBUTE DC5 REAL
@ATTRIBUTE DC6 REAL
@ATTRIBUTE DC7 REAL
@ATTRIBUTE DC8 REAL
@ATTRIBUTE DC9 REAL
@ATTRIBUTE classe {money-fx,trade,interest,corn,earn,ship,wheat,grain,acq,crude}

@data
1024.8512087127574,938.3725273045882,902.5896077398631,495.31606071275337,6336.435512178752,458.4441078255887,495.1969305236049,909.0412531893148,2614.1964348533565,1079.6735617768918,acq
1027.8122396624785,941.224202833735,905.7405809612375,497.8533920744138,6340.628123459063,459.9141224185228,498.35128172805975,912.3135425937729,2623.4410608969283,1082.8540991287791,acq
1027.004381684908,940.0281910666297,905.1022041736502,496.9688118986945,6339.152230385385,459.08278120617854,497.4695970609661,911.24859396325,2620.374591542209,1081.3292745505414,acq
1027.5388070530475,941.2061410764381,905.5716426655596,497.7368782800808,6340.5814402150845,459.86628491334307,498.33723521326397,912.2115982599652,2623.2481773556997,1082.743275204238,acq
1026.8836350823788,940.3557837329444,904.8060565668203,497.41732981471404,6339.959542457665,459.36369033697036,497.98795166148346,911.7170613737576,2620.854250049018,1081.9237496237893,acq
1027.723698276925,941.2146407701061,905.6842716973724,497.8433488558424,6340.5932687722525,459.91629673235104,498.437558777426,912.3508097217867,2623.490613667219,1082.832858755219,acq
1027.2979120002142,940.48498127296,905.4186876799042,497.34997738011407,6340.072081609167,459.5693636438356,497.86042220686716,911.7121256186077,2622.272297073666,1082.1173688653187,acq
1025.5188930487825,938.8631423162803,903.801416241422,496.26706519776224,6337.150305934048,458.477916589229,496.5088116035807,910.2225002712249,2616.628747071315,1080.1722084927014,acq
1027.221008352146,940.5360173858309,904.8397648202691,497.44446926265044,6340.305513143669,459.4213752101659,498.06927229051183,911.8459299684349,2621.952707430094,1081.5553615049023,acq
1026.5227713012507,939.9840424177423,904.775662802664,496.98390315985085,6339.170608210509,459.40178493340665,497.5469827061561,911.3336381369887,2620.8284949610875,1081.7966537200973,acq
1026.810595971818,939.3194344843505,904.918780885887,495.9596757801989,6337.381241490842,458.7559263922375,496.2096331189067,910.1889913638815,2618.8373374457606,1080.5456954705803,acq
1026.1651913800233,940.562597597842,903.9507729959636,497.6293801615817,6340.1753918957165,459.7086033565176,498.169649818212,911.9270804181659,2621.957284167688,1082.3622314179297,acq
1027.6502323261548,941.0706668470758,905.575507619326,497.7519462543567,6340.539882375948,459.7738574560324,498.18972289680966,912.1529477012065,2622.8316758800975,1082.5931830563131,acq
1027.223442100111,940.3930029514256,905.3308787399224,497.3369079406836,6339.561262421872,459.2940234751591,497.8152267659156,911.700608752676,2621.4143129234644,1081.982901898177,acq
1026.7998831320542,939.3769211557201,904.8535793154603,496.8822798208847,6338.811481658056,459.1002069265489,497.22630662506185,911.0334790774706,2619.370725956904,1081.1036028059475,acq
1026.7326818602785,940.0271272681443,904.2554948685687,496.6890375275057,6338.057667771728,459.3462746120839,496.8138484382254,910.7798855925619,2618.6402960315113,1081.5243871499154,acq
1026.9571558736031,940.3350466721954,904.581118529455,497.14484810767175,6339.878547732598,459.351717097041,497.74591911938364,911.556361395169,2620.309523701351,1081.9584095518644,acq
1026.3819951655425,938.873260882426,904.1471119237178,497.07142343932827,6337.96173860335,458.9346358687694,497.4555256502836,911.0268931266519,2617.404248487421,1080.7529782517372,acq
1027.2901245509956,941.0175343743601,905.1878258129635,497.673587806305,6340.201889530017,459.7608073770534,498.17968645861106,912.1178651906781,2622.0354688676507,1082.468475291544,acq
1024.6252973648463,936.5286968374221,901.9972283771165,495.25649920016195,6336.055713138892,457.24829141288217,495.24034569085745,908.5246281747127,2611.539775687899,1078.4544496639624,acq
1027.455595147547,940.8156036121,905.2043968077044,497.4907034307274,6340.4263263600815,459.45402381522354,498.0351393225181,911.8832162069878,2622.0819971923074,1082.2485851226602,acq
1027.61082127428,940.8193237811391,905.6235420968251,497.47160723000064,6339.743133597764,459.79234443387594,497.9377471130302,911.9122764827766,2622.84940475049,1082.4615466611274,acq
1026.499391134744,940.5009303557333,904.4816194926241,497.01408430747716,6339.266676832582,459.6194077712559,497.4123038285241,911.4203201596945,2620.086258122049,1081.9759701583025,acq
1027.6234719000925,941.0541961013722,905.6632928412192,497.5218588162735,6340.028154511619,459.857586650476,497.96787044948996,911.9791664287075,2623.2481773556997,1082.6324399351795,acq
1027.4677610514113,940.8012542508646,905.5352008618992,497.6846391039209,6340.4562138697875,459.5922105519196,498.2388985215827,912.1041607185005,2622.8673241321226,1082.5557722353153,acq
1027.5548647152618,940.973963508024,905.610843574656,497.6474655818112,6340.378537595369,459.5932984715943,498.11143331587965,911.9764251338956,2622.570113457408,1082.489722814956,acq
1025.2536271576903,939.2273420210892,903.9131595457608,496.66185679997614,6338.688665646862,459.0098038168684,497.0985817722678,910.7980017545054,2618.0954910010446,1080.674789194233,acq
1025.9439555843194,938.5819090521616,903.8323959673054,495.7025317667845,6336.44174596437,458.4931842459602,496.02116890310236,909.7972301562585,2619.1124450851667,1080.1259185854212,acq
1026.5583276170917,939.8441360140521,904.556244796309,497.00503015563135,6338.9712887818005,459.2417663932583,497.42939197437863,911.2793205159437,2620.610425072754,1081.62793972789,acq
1026.7195332708927,940.173388264101,904.4760914474191,496.8510843301039,6339.452815503874,459.2493875880511,496.8752358490006,910.888028244965,2618.11688050782,1081.7458111774688,acq
1027.1733057279089,940.7613937657094,904.9845302545232,497.4786427576565,6340.4222256881285,459.54977967571693,498.05923342510175,911.9084383862231,2622.7233937264523,1082.4804848125439,acq
1026.6698593023953,939.4870941103981,904.3423024496864,496.303334665404,6338.399482519227,458.9444410819244,496.597422466126,910.4213310330553,2618.251706769233,1080.6072366961087,acq
1027.482846572146,940.9272022850652,905.5147707243653,497.35600931324836,6339.936435012578,459.71730443828193,497.75998232079684,911.797674925748,2622.528932156898,1082.450922675019,acq
1026.7653091140155,938.6234601798529,905.1104904927354,496.45040034226986,6338.1030285093975,459.4104918262098,496.55513289059854,910.5717983772614,2620.0522895545423,1081.4860147038426,acq
1026.530077494079,939.5451026959802,904.744162733311,496.60648404949364,6338.4768675132045,459.0457493540268,497.00301809948803,910.8358798378553,2620.937809258358,1081.1877727758485,acq
1027.6210390995311,941.0037194400455,905.6406572145488,497.6354087080219,6340.2512568509455,459.7934318800128,498.18972289680966,912.0937451819303,2622.6562870494486,1082.6079622836698,acq
1027.329061206778,940.875124551606,905.2066062507498,497.651484474828,6340.2824858203285,459.5106092355214,498.23789498591935,912.099227058109,2622.4877502097124,1082.405654087228,acq
1027.4069300914803,940.9197627853291,905.462865058529,497.6615315653803,6340.139903819158,459.77603243318373,498.2800417435962,912.1069016294088,2622.2067042855338,1082.4980369497212,acq
1027.5480524043633,941.2056098430353,905.560047705286,497.73386463048706,6340.5851464987045,459.8825937127867,498.2760279202683,912.1792586986397,2623.294112370933,1082.7659026770284,acq
1027.447322250635,940.4429807276994,905.4291800025003,497.5901928294005,6339.762061781184,459.5922105519196,498.1425498790482,911.9616219995225,2621.8651757861235,1082.3063337151825,acq
1027.4171499444615,940.8161350657205,905.4821919839175,497.3590252523824,6339.641078168384,459.7705949710138,497.87548644214246,911.799320026068,2622.5611527665087,1082.3719323781452,acq
1026.0633508706956,939.3758566197025,903.498754841422,496.5944019015921,6339.214541250359,459.0806029446245,497.22831777765833,910.8128238008071,2618.398938282706,1081.331124124336,acq
1027.2638414740393,940.2542209424003,905.465073870881,497.5952170188134,6340.466386631192,459.5932984715943,498.169649818212,911.9139213763544,2622.63912881662,1082.3816332514148,acq
1027.4419691641956,940.6359550857069,905.5202924286126,497.21122272128974,6339.466854554885,459.5584837645803,497.6776064883772,911.5969504117486,2621.849347311931,1082.0831761006175,acq
1027.5042578987204,941.1407971180507,905.5578391245917,497.6575127535,6340.570794494767,459.7869071646125,498.2860624179649,912.1375992688822,2623.35357891383,1082.6994042669462,acq
1026.547612144707,939.8824394571908,903.897118039437,496.5581536940059,6339.631140689496,459.16336961913674,497.264517133487,910.967617426657,2619.270318237505,1081.5021960218112,acq
1024.52135165647,936.3914779620754,902.472160235428,496.2700877546419,6337.8635990371395,457.16189692492964,497.07343521858013,909.9626365955912,2615.2313473190093,1076.0543666562578,acq
1026.2270703893948,938.7550266177008,904.0431405635463,495.27366172652467,6336.232240061912,458.9869279184321,495.4553461211212,909.3448190867972,2617.905842462635,1079.9162004526092,acq
1027.2969385722904,940.671037079382,905.3745081456624,497.6916716200905,6340.40629612961,459.36260187350905,498.27803483597387,912.1397919178836,2622.1689495530222,1082.220864703689,acq
1026.8047526185296,940.0739332626982,904.4854891041647,496.99295769658545,6339.866796707956,459.28095976210466,497.6002411574978,911.3297976034801,2620.614240974814,1081.8313177200964,acq
1027.0102239023718,940.4461707083506,905.1994255411346,496.9989939627645,6339.614578190065,459.2482988536811,497.280604890237,911.3429650795578,2620.513880901988,1081.8923236625722,acq
1025.5203557219136,939.4876263155359,903.422381834765,494.93838000300605,6335.586239646652,458.9847492019751,495.3907548592323,909.2491407749584,2615.250466016592,1080.193964063862,acq
1027.3675097062394,941.0233790932083,905.4855051297067,497.36907825074934,6339.9026017755195,459.822791953596,497.9096303547462,911.8388015433429,2622.66715387218,1082.5021939931578,acq
1027.066210134478,940.1223324653021,904.8850755758988,496.80479063712744,6338.907003577194,459.49102276323094,497.243401162851,911.1470792358389,2620.8788602299037,1081.932530243915,acq
1025.6334627926294,937.8438036261689,903.9092874840926,495.1302858844326,6335.857084878099,457.9399523955079,495.17471664050055,908.8102112102395,2615.4871439179356,1078.820188910089,acq
1026.723916152731,940.3270707578295,904.5208676420904,497.4133090298248,6340.188877312726,459.27225041362993,498.044174747582,911.7466753435408,2620.8695122039176,1081.9080367572838,acq
1026.981012482704,939.783485702957,905.0635336814759,496.4191777117399,6337.379821345727,459.23958888580154,496.6185659034507,910.6525133111971,2620.125378679425,1081.0536526925941,acq
1027.4478088934736,940.655090880818,905.4275233280684,497.01609631882144,6339.4575477717335,459.7020774371158,497.43240746859266,911.4126398070196,2622.1666613699444,1082.348372752507,acq
1027.3480422914135,940.8958497092013,905.1508161626989,497.5218588162735,6340.045346840983,459.5900347048443,498.03815114908616,911.9046002735155,2620.711544600054,1082.3626933703877,acq
1026.836403717749,940.455208928102,904.9834252625845,496.66185679997614,6339.79163695464,459.6846745324451,497.11668650327965,911.0801281994904,2621.559841010691,1081.9288331493897,acq
1021.9584140267157,934.3928510000492,900.2560746809766,492.2428262554976,6329.908688124971,456.6858876733548,492.3159554594996,905.2043968077044,2601.1409035267584,1076.1747070062556,acq
1027.6473130408117,940.8400501679337,905.6130520260847,497.685643755172,6339.741950584425,459.75645726841077,498.2720140646071,912.1397919178836,2622.3680138378745,1082.5146650276845,acq
1026.498416949583,939.9840424177423,904.9900551939784,497.0422517251426,6339.335769621293,459.12961132995986,497.5469827061561,911.2524348389967,2618.058440906161,1081.259450825749,acq
1026.673268377043,940.3451493999424,904.7364257064042,497.07142343932827,6338.837511720899,459.472523661644,497.507788883752,911.4461037274776,2620.809989297202,1081.8063597520584,acq
1026.237301992088,939.5307339305085,904.3423024496864,495.9727815112438,6337.594022971178,459.0337678210613,496.00705640141854,910.0950499810446,2618.602298937355,1080.9209036742698,acq
1027.5592440341336,940.6843253716945,905.555078391149,497.3710888260394,6339.6792505614985,459.5835071018106,497.7750495956984,911.7587400184327,2622.3201558924875,1082.2758428422949,acq
1027.5300482224352,941.1997662558146,905.6080830027965,497.74893269599283,6340.570400208486,459.88585540327284,498.39341889716,912.2565428649991,2623.2325478310154,1082.7377337102462,acq
1027.495985393617,941.0850121003947,905.5561826855361,497.70875017423594,6340.518038772542,459.71621681206767,498.365327846952,912.203924569501,2623.120088749274,1082.61950841466,acq
1025.7031734376178,939.5882076739789,903.7471991657844,496.28721522924604,6338.122434917142,459.1622806808068,496.59339504266467,910.4487904324988,2618.1482005417492,1081.1040652962138,acq
1027.476033783757,941.0664163596531,905.5666734150501,497.7298464026444,6340.563697337959,459.75210711860797,498.37837031717174,912.213242613809,2623.2624725711303,1082.6218176260813,acq
1027.402063459092,940.8591818120286,905.5357530213813,497.6755971513974,6340.4159169568675,459.4953753847801,498.2579653151568,912.1200578871183,2622.2269161916556,1082.2596730914443,acq
1027.3358749698173,940.8931926632268,905.4429855048853,497.73989191142795,6340.451245771077,459.76950747086306,498.29609671359054,912.1529477012065,2622.507959949788,1082.5303690890155,acq
1027.6546112386204,941.0935128880658,905.6445218737869,497.3992360267555,6340.449905172345,459.75971985375145,498.0702761659242,912.0153507480014,2622.618348139889,1082.5409922954418,acq
1027.0993136011728,939.923401134369,905.1591020367634,497.22731220237694,6339.5239568914,459.33647797665714,497.85439638512787,911.5212559233054,2620.2946399212437,1081.4527266598388,acq
1027.4458623207356,940.8910670210447,905.4805354064769,497.67961581724444,6340.197788712904,459.5780673617922,498.25194430127414,912.1178651906781,2622.017162415227,1082.3677748344137,acq
1021.3858232812908,933.4280904279665,900.2827333676904,493.33457207051686,6330.583227475964,458.141899415454,493.0791011592359,906.0336638337452,2606.4443212928986,1075.689546291122,acq
1027.6983993370818,941.0903251016875,905.712978818345,497.8132179844163,6340.567561346539,459.81626765481013,498.37134749100494,912.2905239012406,2623.0606169129983,1082.688782614838,acq
1026.4618843386247,939.7079333495062,904.1946693052332,496.3466530561075,6337.6458563097385,459.1176319855294,496.71319692554977,910.6239619074385,2619.813542983546,1081.2071956845275,acq
1027.5490255943996,941.0823555885,905.5523176492896,497.7660092854875,6340.609907571984,459.8651976394822,498.38037682075725,912.2713412137861,2623.397796751381,1082.7215708574388,acq
1027.3684830672976,940.5120945527495,905.4170309862743,497.44949492385655,6339.94440038712,459.4551120621034,497.98795166148346,911.8026102178037,2621.252181687218,1082.152946676208,acq
1026.275304194737,939.7946584227855,904.4705633684272,496.8410208507345,6339.307217669767,459.09258325527327,497.37812577555115,911.1800041704164,2621.329052217596,1081.4582747383276,acq
1026.160318858608,938.8077545482888,904.4418168129998,495.6440254860337,6336.692512659897,458.7395775382804,495.809439200183,909.6983016363172,2617.4762654129263,1080.0083333011835,acq
1025.6480877961992,938.1561703682388,904.3494899650245,496.23180067383834,6338.404925531344,458.42447578636114,496.46550736179046,910.2384303027421,2616.3396186275204,1080.593818231439,acq
1025.1248704426207,938.6213293975372,901.966185618951,495.56735162841386,6338.412419525886,458.59132133087735,495.9949596518094,909.6158529841045,2615.6639692437557,1079.721260326016,acq
1027.7674834319287,941.1944538723122,905.7516215828708,497.84535751576516,6340.567088202758,459.8923787148467,498.4074638285426,912.3321763480668,2623.300402165181,1082.7626702098664,acq
1026.984420524479,939.9085061855754,904.7170828496608,496.8390081304003,6339.233549885979,459.25591994007004,497.26552263353227,911.1767117304963,2620.156483876488,1081.5285479357444,acq
1026.5359224109013,939.1703785788817,903.7433263930639,496.8541033341679,6338.827415224365,458.9869279184321,497.2745720424482,910.8655224565259,2617.749224047254,1081.0370021419249,acq
1027.4667877844033,940.9458007770692,905.4976532272185,497.6283753967412,6340.462680278151,459.4551120621034,498.16463142218356,912.0328941436268,2622.7697192090654,1082.3497586270346,acq
1027.1236537048496,940.4381957364343,905.0861837416369,497.20720026966626,6339.980914797772,459.1208991104631,497.81823992296626,911.5651375518921,2621.3012036009904,1081.6718541221271,acq
1027.7689429049703,941.2236716105264,905.7179472661453,497.84837049045365,6340.555023024404,459.91738388541046,498.4104734052044,912.3261478221481,2623.381024555907,1082.8065385838784,acq
1027.5889255923305,941.0611032233774,905.5567348322246,497.7941341558777,6340.442255868276,459.6346375111432,498.3522850353954,912.2538024036951,2622.338269560203,1082.4536941597087,acq
1026.0389856140946,938.0975429026557,903.952432376837,495.091910659021,6335.307174873212,458.85182793577275,495.19289170988714,909.1864495250685,2617.6097875733885,1080.1532298706513,acq
1027.3728631806468,940.5530288080519,905.4032250881372,497.29970842541223,6339.531843914028,459.4344349306003,497.7640003053656,911.6188896682648,2621.7009745583114,1082.1358509909928,acq
1026.6396641470658,939.5647928695498,904.721504110519,497.070417546649,6338.745617233744,458.7264980355942,497.5972266803745,911.2897453609362,2619.9316784985062,1080.690519991732,acq
1027.1966705553518,940.1329693187023,905.3535221116666,496.8732232672636,6338.461958551144,459.4431412046544,497.2333456235613,911.1679318325464,2620.963944811145,1081.5618336461398,acq
1026.8368906501169,940.1824291061815,904.570616369999,496.9808849442803,6339.231735786286,458.69706779093326,497.45753587617907,911.265054745325,2621.4429232771786,1080.4050166488491,acq
1022.8142548869761,938.5094565320053,901.3428870302356,496.91347335325895,6339.494932563634,458.5978630565127,497.7519462543567,910.9495046378805,2620.227471041398,1080.719204974169,acq
1022.5673571946251,932.7534508110919,900.6564272795704,492.25603094324805,6326.017783724608,457.7717771990755,490.67708322276474,904.3926138574994,2601.36175877174,1074.7190330500339,acq
1026.8183870578089,939.8026388556269,904.993922631528,496.6890375275057,6337.939649444447,458.9847492019751,496.9768606283395,910.9083378694038,2619.619247142607,1081.0841780361047,acq
1026.6737553867831,940.1542426644684,904.7281359612953,497.06639395557613,6340.2143496888175,459.07951380997173,497.79212528926166,911.4784693013872,2620.814758810702,1081.6200811745314,acq
1027.1660041103385,940.4918925753693,905.2546603028344,497.2625061272969,6339.726729126422,459.49863982388456,497.6364134586616,911.5426484811338,2621.9563306813484,1082.093803697258,acq
1027.3641029352739,940.4839179911585,905.4474032211921,497.48065289014005,6340.285324809917,459.33430091818747,498.10942572892554,911.9336598678656,2622.6616251434343,1082.021256722806,acq
1027.3237075041147,940.3589740093939,905.4269711025843,497.2041834095928,6339.53728595392,459.62049562655494,497.6846391039209,911.4757265007116,2621.8491566068406,1081.8756860194244,acq
1026.9357331401027,939.877651612166,904.9955800997042,496.59540875847813,6338.5367396584525,459.31252976595357,496.91347335325895,910.8254497981487,2620.676248604547,1081.2936696383642,acq
1027.1163517343107,940.5599396104429,905.2623929005335,497.58014429838335,6340.151654337616,459.2482988536811,498.04015902334623,911.8080938443132,2620.7497018982945,1081.8377882104137,acq
1027.4765204129972,940.7651141491164,905.5473482927329,497.6886576967572,6340.0595423071545,459.5835071018106,498.2870658566205,912.1271841141454,2621.7515137785276,1082.2730709021637,acq
1025.1677911444547,937.3857263688199,903.2347424673168,495.18178480230875,6336.404343158665,458.2728444933215,495.68639279286253,909.024202098052,2614.43837181143,1079.306258668039,acq
1027.3334414882054,940.6726316843708,905.2922180158183,497.59421218498915,6340.137774528248,459.5334590647345,498.03212747773614,911.8914409073045,2621.6592074485957,1082.3155732040448,acq
1026.0555540515338,939.3513719583317,904.1095066417563,496.6125250132139,6338.821262663903,458.47682602286454,497.1156807021883,910.8600331554788,2616.6862631962586,1080.5984453070437,acq
1026.850037736767,940.364822821441,904.5899623586369,497.13680209777266,6339.977760213359,459.33430091818747,497.7519462543567,911.5519732851221,2620.153048964888,1081.8280824604249,acq
1027.5869792869119,940.7220630983416,905.5666734150501,497.3298704079617,6339.561025812434,459.6846745324451,497.7720361772043,911.7088351003296,2622.2955592381268,1082.2975561277037,acq
1027.6492592319619,941.0526021429408,905.6406572145488,497.5087938921281,6340.171764234783,459.7890820800337,498.03112352542786,911.9939692783062,2621.2954812458665,1082.5811747855216,acq
1026.2738425975788,939.896270872483,904.2112585010209,496.94667722000116,6339.594072178439,459.16336961913674,497.63440395535355,911.341867797151,2619.3493466889827,1081.4707578108619,acq
1026.6084940229161,939.4721922441345,904.225082598354,496.96378137647014,6339.159565746866,459.1187210297572,497.6313896851765,911.2260970801923,2619.278144833038,1081.3944701171724,acq
1026.3357150562383,940.3690764800808,904.5722746138089,497.16898535608595,6339.763244790771,458.7722746635851,497.57511995677595,911.4642066477433,2618.453360287328,1081.1207148140304,acq
1023.4803368897714,934.5153824309153,901.2713242969622,492.8650931035794,6331.1949109153165,457.2515718945097,492.5281717830971,905.9271493889561,2611.4074749069705,1075.2092819539832,acq
1026.4682167510107,939.3806470222813,904.4683521273699,497.10059344160913,6339.020586809921,457.9825324179952,497.37410467373553,911.0241489664256,2618.5301220341157,1078.9559768591116,acq
1026.529590416175,940.2286955842179,904.5689581231494,497.1086400375676,6339.063653253531,459.30164380284987,497.71578234972617,911.4203201596945,2618.258581576694,1081.4582747383276,acq
1027.0973663679604,940.5721662902853,904.902757206541,497.4123038285241,6339.455970349506,459.5606597610374,497.9628500199588,911.8020618533388,2619.969083787059,1081.9870609207858,acq
1026.628949523634,939.4977381558723,904.8353441372635,496.5430494931935,6338.501400173388,458.87035206036137,496.83498266527084,910.7474951928224,2620.2660170295685,1080.9921368816704,acq
1025.897655714253,938.9787005039038,904.0409282770332,496.3950040038679,6339.223375146202,459.37022106357745,496.79975845404755,910.6612981784172,2621.30902413279,1081.5456532204269,acq
1027.3718898237385,941.0058448277566,905.2762009464294,497.7298464026444,6340.478215402999,459.69120069890397,498.32017819871595,912.1957026866548,2622.505290747761,1082.5691663815296,acq
1027.484306449495,940.5588764133801,905.5075924585061,497.3570146283251,6339.54328007941,459.21781324334535,497.7951385861457,911.7313200718729,2621.8125409723707,1081.7250112667266,acq
1025.4930521461372,939.0937120436917,902.5818522438838,496.4413359098938,6338.742856434547,459.05446299976217,497.0110662751887,910.5822313223556,2618.569647727553,1081.0138759516458,acq
1027.2395046920656,940.7847787884326,905.0585616411792,497.6494750323766,6340.385004082954,459.597650124541,498.21983099832545,912.0213813283108,2622.1071679090464,1082.4878752207806,acq
1026.9888022758573,940.1047813940742,905.0988896247746,496.86215392199074,6338.480969443704,459.41158017620756,497.13981936674514,911.1147018899431,2620.6413337196677,1081.5928069287443,acq
1027.4044967781676,940.5046517694636,905.3761649171023,496.99496979345776,6338.731024424368,459.54216346272295,497.2363623067002,911.290294033685,2619.9891221148227,1081.9034152825288,acq
1026.3133049902451,940.0553175212616,904.2328240005447,497.03621598430834,6339.894005423119,459.096939654361,497.685643755172,911.3841122161391,2620.861308806706,1081.720851236584,acq
1027.5675160299686,941.029223775755,905.5766118888009,497.651484474828,6340.392416877681,459.7455818167261,498.1977519017925,912.1145761361344,2622.6406539974173,1082.6421384742052,acq
1026.8383514458349,940.2446490142871,905.0243090657841,496.8893236929125,6339.350597655883,459.4213752101659,497.43843840218057,911.244753071314,2621.5899755682617,1081.6783255663395,acq
1027.1324160009751,940.4116120082738,904.9469597716763,497.26552263353227,6339.908358959142,459.4953753847801,497.81823992296626,911.633149901867,2620.911291898297,1081.8890885853318,acq
1024.6443285355167,936.9146172410804,902.526453905923,495.7943121900452,6336.620313700356,458.21719740751763,496.2821777980749,909.5933157186238,2616.1756439505357,1079.3548999286566,acq
1025.699273666507,939.1198006644307,903.8700127783861,495.94858604496494,6338.510077297346,458.8180467244069,496.462485994662,910.2543600554737,2618.1489644403355,1080.7025492706123,acq
1027.1733057279089,940.7613937657094,904.9845302545232,497.4786427576565,6340.4222256881285,459.54977967571693,498.05923342510175,911.9084383862231,2622.7233937264523,1082.4804848125439,acq
1026.1388794895163,938.6735321718622,904.2704241541908,495.68639279286253,6336.312965755401,458.8289441611111,495.86187592917446,909.7587592323582,2619.065482190165,1080.5618908697456,acq
1027.0058422423897,940.2116782937766,904.7867151986704,496.764531745172,6338.644807843392,459.26898436537164,497.06639395557613,911.0889089435783,2621.1051104448293,1081.172511674247,acq
1027.1825543689886,940.0579769354654,905.3076825035785,496.7413814048513,6339.376388888737,459.4855819283125,497.31881122676225,911.1048238265453,2620.937427715511,1081.7296335036774,acq
1023.8906191581208,937.3179823304363,900.9517190171736,496.09273326667466,6339.680039244883,458.0054584827565,496.4997482375998,909.7483168437301,2617.2686144146533,1080.4790604171837,acq
1027.3353882739561,940.8894727862566,905.3397152450565,497.54999748768967,6340.361425029333,459.68141141447086,498.1726608315635,911.9671046698999,2622.280877404249,1082.2786147753268,acq
1026.6260273341993,939.8691398274549,904.4462394194583,497.02615625337063,6339.52569203722,459.2058361998462,497.7077455696264,911.4236117195999,2619.519803322739,1081.653364068175,acq
1026.518387560593,938.9712455661249,904.793899183676,496.8098227692363,6339.130934126539,459.06099812552145,497.15993402525913,911.0301861080126,2620.353602092664,1081.4541136821294,acq
1027.2687087612471,940.9399555763375,905.1370062040331,497.2775884754912,6339.8884848236885,459.8043061999311,497.7720361772043,911.7055445701753,2622.5262629762165,1082.4638562095272,acq
1025.912764322581,938.532897665287,904.3434082249951,496.5450634131811,6339.075957897965,458.46046721609486,496.9818910181738,910.4740523485553,2618.833328029869,1080.6192669020852,acq
1027.4234764691723,940.2988886519009,905.4429855048853,497.4907034307274,6340.078390682563,459.36695571187965,497.9608418339739,911.8536066715973,2621.5838723947018,1082.114596519241,acq
1027.0111976020514,940.5950244393174,904.4357356938082,497.4072777915498,6340.3264111558165,459.472523661644,498.0481904394393,911.8026102178037,2621.806056900472,1082.2860065620362,acq
1027.6025496270433,940.935704498453,905.6594282620813,497.59320734913575,6340.429638439338,459.6781482733327,498.19975913282013,912.0849741115134,2622.9990468926976,1082.606114891284,acq
1027.0671837810805,940.3180313064298,904.8928113318174,496.5571467615787,6338.773225159582,459.4061384004354,496.9859152933813,910.9231581203762,2619.968320419161,1081.3972443094165,acq
1026.2212237134838,939.0500519141672,903.980088276285,495.091910659021,6336.195309489757,458.98039173803494,495.0979701028878,909.3008303086498,2617.822568471744,1080.5808623143387,acq
1023.5897615744308,935.457642012721,901.8680613038695,495.13836450026776,6338.866539058856,454.52502681370584,496.04233690280915,908.6594521601588,2616.9499422037097,1070.6395285062101,acq
1023.2086786183941,936.5495181782968,899.9877776947862,493.1368978285847,6333.527374220466,458.4920937159113,493.22814193839343,906.723772711403,2612.634876901095,1078.6134618110418,acq
1026.2577648914526,939.5275408416721,904.6408126986091,496.4906847061685,6338.517492284769,458.99019597372666,496.95170791536674,910.6640434320442,2617.3115978041283,1080.8940743662165,acq
1026.9561821226844,940.2010423308411,904.4351828627632,497.41431422909415,6339.491777737392,459.36042493884906,497.88653325833184,911.5958534350625,2619.1479530564898,1081.8770724994592,acq
1025.0995073650167,938.4465887838263,903.0188259388616,495.6924449696606,6336.888195321108,458.63929181874505,495.94656970282597,909.4751233541245,2610.098848702861,1078.1252246376578,acq
1027.3796766531837,941.0855434018738,905.1955589815938,497.617322849597,6340.55376130508,459.84780090808306,498.2298666278448,912.0762029567486,2623.220539718306,1082.670771749196,acq
1027.4575417018457,940.9473949164214,905.5545262434505,497.7298464026444,6340.296996198206,459.6020017362849,498.29609671359054,912.175969865464,2621.5472530549587,1082.4379889859742,acq
1025.9054537334325,938.9265146964378,903.7577108937992,496.59238818169575,6339.242147133993,459.0806029446245,497.24038452241587,910.8183133863746,2621.117128248946,1081.3218762237263,acq
1027.3276011088187,940.4015099945342,905.4280755532159,497.23435118664116,6339.534919850194,459.2853143744093,497.6806204786359,911.5689770938894,2621.6832379217744,1081.9736595684758,acq
1026.5997272549803,940.4445757193776,904.7292412650318,497.34595605071524,6340.3009392299355,459.31252976595357,497.9327263797791,911.7680626124168,2621.8836740023385,1082.009242104706,acq
1026.7453433057294,940.3121822033361,904.3141047224686,497.1257386215282,6339.752755431397,459.42028688337217,497.81924430459696,911.4888918686831,2618.7602028440865,1081.7758547869332,acq
1023.2248042341429,935.202651835419,900.8068605422585,494.3389525416746,6331.17745762982,458.028383399981,494.27826171095165,907.3273940535466,2606.157324491367,1075.7239422825915,acq
1026.7346297851261,940.2941029273767,904.7308992181045,497.19211578624214,6339.452736632714,459.5660997071042,497.6404324409342,911.5086395641019,2621.939549265009,1082.1594152434288,acq
1024.2885335685448,937.3739915316618,902.3164633320174,493.0446227269901,6331.498084971676,458.8158672060067,492.2225106595593,906.4551836687791,2609.2297714076467,1078.4015949543102,acq
